機台名稱,Datatime,工卡號,F_DORDER_ID,F_SEQ,F_COLOR_SEQ,F_PROD_ID,F_BATCH_ID,F_COLOR_CHI,F_LAB_ID,F_COLOR_ID,F_COLOR_ENG,F_COLOR_ARGB,COLOR_FLAG,F_UNIT,F_UNIT_P,Process,主機速度,冷風轉速1,冷風轉速2,烘箱轉速1,烘箱轉速2,烘箱轉速3,烘箱轉速4,烘箱轉速5,烘箱轉速6,烘箱轉速7,烘箱轉速8,烘箱溫度1,烘箱溫度2,烘箱溫度3,烘箱溫度4,烘箱溫度5,烘箱溫度6,烘箱溫度7,烘箱溫度8,烘箱溫度設定1,烘箱溫度設定2,烘箱溫度設定3,烘箱溫度設定4,烘箱溫度設定5,烘箱溫度設定6,烘箱溫度設定7,烘箱溫度設定8,排風轉速1,排風轉速2,排風濕度,含水率,總耗電,Thermal_Temper_NW,Thermal_Temper_N,Thermal_Temper_NE,Thermal_Temper_W,Thermal_Temper_C,Thermal_Temper_E,Thermal_Temper_SW,Thermal_Temper_S,Thermal_Temper_SE,Thermal_Temper_avg,Thermal_uniformity,Therma_Spot1_Temper,Thermal_Spot1_Temper_min,Thermal_Spot1_Temper_avg,Thermal_Spot1_Temper_max,Thermal_Full_min,Thermal_Full_avg,Thermal_Full_max,幅寬,碼重,布種規格
1,2021/6/2 01:34:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.0,5,5,1399,1214,1218,1411,1448,1310,994,866,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,48,65.31099701,68.13300323,68.76100159,65.27400208,67.06600189,67.35199738,64.99099731,66.16500092,66.52500153,66.62000275,0.939999998,0,63.94900131,66.38999939,69.34500122,69.34500122,69.34500122,69.34500122,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 01:35:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.09999847,5,5,1399,1214,1218,1412,1448,1310,994,865,140,140,140,140,140,140,139,140,140,140,140,140,140,140,139,140,1696,1702,,2.399880171,48,66.76399994,67.00700378,67.69799805,65.56400299,66.27899933,66.70700073,64.93599701,66.16400146,66.47699738,66.40000153,0.958000004,0,64.51000214,66.08599854,68.44599915,68.44599915,68.44599915,68.44599915,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 01:36:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.0,5,5,1399,1214,1218,1411,1448,1310,988,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,48,65.66600037,67.21600342,68.44100189,65.31800079,66.47399902,67.69999695,64.67900085,65.65599823,67.03500366,66.46499634,0.943000019,0,63.82400131,66.14199829,68.86199951,68.86199951,68.86199951,68.86199951,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 01:37:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1218,1411,1448,1310,988,865,140,140,140,140,140,140,141,140,140,140,140,140,140,140,141,140,1696,1702,,2.399880171,48,65.32099915,66.52200317,67.91699982,64.86100006,65.8219986,66.77600098,64.50800323,65.53199768,66.20899963,65.94100189,0.948000014,0,63.89199829,65.85199738,68.57800293,68.57800293,68.57800293,68.57800293,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 01:38:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1214,1218,1411,1448,1310,994,864,140,140,140,140,140,140,141,140,140,140,140,140,140,140,141,140,1696,1702,,2.399880171,48,66.02300262,67.54799652,66.62200165,65.51499939,66.53199768,66.20800018,65.20800018,65.71199799,65.76100159,66.125,0.964999974,0,64.52700043,66.04000092,68.06300354,68.06300354,68.06300354,68.06300354,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:34:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1219,1411,1448,1310,994,865,140,140,139,140,140,140,140,143,140,140,139,140,140,140,140,143,1696,1702,,2.399880171,48,66.31400299,67.44799805,66.58899689,65.44100189,66.41899872,66.58899689,64.82099915,65.75900269,65.8769989,66.13999939,0.947000027,0,63.77099991,65.78399658,68.00900269,68.00900269,68.00900269,68.00900269,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:35:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1219,1411,1448,1310,988,864,140,140,140,140,140,140,139,142,140,140,140,140,140,140,139,142,1696,1702,,2.399880171,48,66.16000366,65.76200104,67.93299866,64.66999817,65.48200226,66.44300079,64.31999969,65.46600342,65.53800201,65.75299835,0.944999993,0,63.03300095,65.56999969,68.32499695,68.32499695,68.32499695,68.32499695,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:36:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.79999924,5,5,1399,1215,1219,1411,1448,1310,994,865,140,140,140,140,140,140,139,142,140,140,140,140,140,140,139,142,1696,1702,,2.399880171,48,66.29499817,67.58499908,66.41999817,64.67199707,65.88899994,65.35500336,64.83000183,64.90299988,65.05799866,65.66799927,0.938000023,0,62.91500092,65.9960022,70.80699921,70.80699921,70.80699921,70.80699921,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:37:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.0,5,5,1399,1214,1219,1411,1448,1310,989,864,140,140,140,140,140,140,139,142,140,140,140,140,140,140,139,142,1696,1702,,2.399880171,47,65.47899628,66.88600159,66.9280014,64.66699982,65.87999725,66.27600098,64.32299805,65.18699646,65.8690033,65.72200012,0.948000014,0,63.20700073,65.6210022,67.67299652,67.67299652,67.67299652,67.67299652,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:38:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1214,1219,1411,1448,1310,990,865,140,140,140,140,140,140,141,141,140,140,140,140,140,140,141,141,1696,1701,,2.399880171,47,65.17299652,65.93000031,66.76799774,64.54000092,65.37200165,65.69300079,64.01200104,64.49299622,64.90499878,65.20999908,0.950999975,0,62.90200043,64.92299652,67.35700226,67.35700226,67.35700226,67.35700226,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:39:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1219,1411,1448,1310,994,865,140,140,140,140,140,140,141,141,140,140,140,140,140,140,141,141,1696,1702,,2.399880171,47,63.16199875,64.96099854,64.26599884,62.37400055,64.46299744,64.33200073,62.70299911,63.9620018,64.44400024,63.85200119,0.958999991,0,61.64699936,63.75600052,65.6289978,65.6289978,65.6289978,65.6289978,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:40:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.09999847,5,5,1399,1215,1219,1412,1448,1310,990,864,140,140,140,140,140,140,141,141,140,140,140,140,140,140,141,141,1696,1702,,2.399880171,47,66.04000092,65.80899811,67.15499878,65.02999878,65.1309967,66.33899689,64.3769989,65.09500122,65.59400177,65.6190033,0.952000022,0,63.0530014,65.3239975,67.63600159,67.63600159,67.63600159,67.63600159,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:41:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1219,1411,1448,1310,993,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,48,65.20400238,66.23899841,66.82499695,64.72799683,65.0039978,66.04399872,64.72200012,64.96299744,65.12400055,65.4280014,0.950999975,0,62.89699936,65.03500366,67.42099762,67.42099762,67.42099762,67.42099762,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:42:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.79999924,5,5,1399,1214,1219,1411,1448,1310,994,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,47,65.49700165,66.35600281,66.75900269,64.69300079,65.65699768,66.16300201,64.34300232,65.0759964,64.55999756,65.45600128,0.963,0,63.32500076,65.13500214,67.13899994,67.13899994,67.13899994,67.13899994,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:43:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1219,1411,1448,1310,994,865,140,140,140,140,140,140,139,140,140,140,140,140,140,140,139,140,1696,1702,,2.399880171,48,65.53099823,66.6760025,66.12999725,64.56900024,65.83399963,65.42099762,64.70800018,65.11699677,64.93000031,65.43499756,0.953999996,0,63.56600189,65.27400208,67.02999878,67.02999878,67.02999878,67.02999878,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:44:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.0,5,5,1399,1215,1219,1411,1448,1310,994,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,47,65.04699707,65.57499695,66.48699951,64.28800201,64.91200256,65.44799805,63.88700104,64.42700195,64.79599762,64.98500061,0.940999985,0,63.13399887,64.83799744,66.88500214,66.88500214,66.88500214,66.88500214,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:45:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.79999924,5,5,1399,1215,1219,1411,1448,1310,992,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,48,66.18000031,66.51599884,66.27600098,65.1760025,65.9469986,65.54399872,65.01899719,65.09300232,65.39700317,65.68299866,0.970000029,0,63.85499954,65.63400269,67.00800323,67.00800323,67.00800323,67.00800323,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:46:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.09999847,5,5,1399,1215,1219,1411,1448,1310,994,866,140,140,140,140,140,140,141,140,140,140,140,140,140,140,141,140,1696,1702,,2.399880171,48,64.83399963,65.67199707,66.11499786,63.9280014,65.13999939,65.39499664,63.68799973,64.80699921,64.58100128,64.90699768,0.938000023,0,62.95700073,64.90000153,66.59100342,66.59100342,66.59100342,66.59100342,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:47:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.0,5,5,1399,1215,1219,1411,1448,1310,994,866,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,48,65.31600189,65.79100037,65.91999817,64.21700287,64.30200195,65.38400269,63.82699966,64.35900116,64.89299774,64.88999939,0.953000009,0,63.07099915,64.66500092,66.71299744,66.71299744,66.71299744,66.71299744,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:48:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1219,1411,1448,1310,994,866,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,47,65.29199982,65.91000366,66.06900024,64.35199738,64.8219986,65.96900177,64.30999756,64.75800323,64.8809967,65.15100098,0.97299999,0,62.65100098,64.76300049,67.01899719,67.01899719,67.01899719,67.01899719,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:49:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1219,1412,1448,1310,994,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,48,64.8219986,65.34899902,65.08599854,64.21800232,64.28199768,64.44100189,63.8390007,64.34100342,64.24099731,64.51300049,0.967999995,0,62.82699966,64.47499847,66.34600067,66.34600067,66.34600067,66.34600067,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:50:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.0,5,5,1399,1215,1219,1412,1448,1310,994,865,140,140,140,140,140,140,139,140,140,140,140,140,140,140,139,140,1696,1702,,2.399880171,48,64.36299896,65.3730011,66.15499878,63.63199997,64.83799744,64.94999695,63.88299942,64.51599884,64.9469986,64.73999786,0.953999996,0,62.93099976,64.6289978,66.78099823,66.78099823,66.78099823,66.78099823,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:51:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.79999924,5,5,1399,1214,1219,1411,1448,1310,994,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,47,65.84799957,65.77400208,66.62999725,65.00499725,65.08799744,65.54100037,64.69200134,64.91500092,65.24299622,65.41500092,0.958999991,0,63.55599976,65.31300354,67.08999634,67.08999634,67.08999634,67.08999634,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:52:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.0,5,5,1399,1215,1219,1411,1448,1310,994,866,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,48,65.12200165,66.0,65.71700287,64.31600189,64.89199829,64.54499817,64.12000275,64.13899994,64.36499786,64.80200195,0.971000016,0,63.1570015,64.69599915,66.9280014,66.9280014,66.9280014,66.9280014,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:53:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.0,5,5,1399,1215,1219,1411,1448,1310,994,866,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,47,64.74299622,65.81099701,66.35399628,64.59400177,65.2519989,64.96900177,63.91999817,65.09999847,64.80899811,65.06099701,0.961000025,0,62.64899826,64.6210022,66.73699951,66.73699951,66.73699951,66.73699951,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:54:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.09999847,5,5,1399,1215,1219,1411,1448,1310,994,866,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,48,65.11000061,65.67099762,65.55000305,64.4509964,64.84500122,64.98899841,63.61199951,64.52600098,64.34799957,64.78900146,0.94599998,0,62.14300156,64.35199738,66.03099823,66.03099823,66.03099823,66.03099823,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:55:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,34.09999847,5,5,1399,1215,1218,1411,1448,1310,988,866,140,140,140,140,140,140,141,140,140,140,140,140,140,140,141,140,1696,1702,,2.399880171,47,64.59999847,65.24299622,66.54299927,64.59400177,64.43199921,65.60700226,64.26899719,64.37400055,64.50900269,64.90799713,0.963,0,63.14699936,64.66400146,66.98999786,66.98999786,66.98999786,66.98999786,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:56:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1214,1219,1411,1448,1310,993,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,47,64.41200256,66.07900238,67.36100006,63.65000153,64.69000244,65.58499908,63.42599869,64.22100067,64.81300354,64.91500092,0.93900001,0,62.72299957,64.61799622,67.85600281,67.85600281,67.85600281,67.85600281,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:57:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.79999924,5,5,1399,1215,1219,1411,1448,1310,988,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,47,64.0490036,64.48600006,65.83999634,62.99499893,63.44200134,65.25299835,63.05099869,63.33300018,64.46199799,64.10099792,0.95599997,0,61.91600037,63.94300079,66.22299957,66.22299957,66.22299957,66.22299957,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:58:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1214,1219,1412,1448,1310,994,865,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1696,1702,,2.399880171,47,65.59200287,65.63899994,66.70700073,64.88600159,64.66899872,66.04599762,64.26499939,64.9240036,65.48200226,65.35700226,0.963,0,62.98600006,65.09500122,67.34200287,67.34200287,67.34200287,67.34200287,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/6/2 12:59:00,E0391413,HT2102114,1,1,PL268,6月11日,淺褐色,N,#739,AE66 BEIGE TONE F21 ,0,HT2102114/20%/AN,Y,17,6,33.90000153,5,5,1399,1215,1219,1411,1448,1311,988,865,140,140,140,140,140,140,139,140,140,140,140,140,140,140,139,140,1696,1702,,2.399880171,48,65.90499878,65.76399994,67.16899872,64.55200195,65.46299744,66.01100159,64.05400085,65.04299927,65.27100372,65.47000122,0.952000022,0,63.47999954,65.3690033,67.52600098,67.52600098,67.52600098,67.52600098,54,114,PL268/11200*102/N40/34環保無光紗*N70/24環保亮光紗
1,2021/7/1 19:47:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1393,1357,1414,1660,1638,1605,1342,1280,182,192,197,197,198,197,194,174,182,192,197,197,198,197,194,174,0,0,,2.399880171,51,125.6110001,124.3990021,124.1240005,122.5029984,121.5319977,120.6480026,119.8610001,119.5719986,117.2200012,121.7190018,0.908999979,0,117.9290009,121.935997,126.2139969,126.2139969,126.2139969,126.2139969,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:48:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.0,5,5,1393,1357,1414,1660,1638,1604,1342,1280,182,191,197,197,197,197,194,174,182,191,197,197,197,197,194,174,0,0,,2.399880171,51,125.7089996,124.461998,123.1969986,122.7320023,123.0670013,121.1819992,120.0670013,120.2129974,118.9100037,122.1709976,0.935000002,0,119.0899963,122.6289978,126.4140015,126.4140015,126.4140015,126.4140015,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:49:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.0,5,5,1393,1357,1414,1660,1645,1605,1342,1280,182,191,196,197,195,197,194,175,182,191,196,197,195,197,194,175,0,0,,2.399880171,51,126.7549973,126.2659988,125.5009995,123.0270004,123.3840027,122.0960007,120.3580017,121.4899979,119.9660034,123.2050018,0.922999978,0,119.6230011,123.5859985,127.5999985,127.5999985,127.5999985,127.5999985,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:50:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1536,1494,1560,1800,1800,1765,1480,1416,182,191,196,197,195,197,194,175,182,191,196,197,195,197,194,175,1790,1776,,2.399880171,67,115.8659973,115.1279984,113.7669983,113.0210037,112.3789978,111.3130035,110.3320007,110.4629974,108.7949982,112.3399963,0.925000012,0,108.7259979,112.6699982,116.211998,116.211998,116.211998,116.211998,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:51:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1536,1494,1559,1800,1800,1765,1480,1416,181,190,196,197,195,196,194,173,181,190,196,197,195,196,194,173,1790,1776,,2.399880171,73,113.9120026,113.8079987,112.7389984,111.2099991,111.9049988,110.1449966,108.8089981,109.836998,109.1139984,111.2750015,0.939999998,0,108.9560013,111.5410004,114.4639969,114.4639969,114.4639969,114.4639969,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:52:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.20000076,5,5,1536,1494,1559,1800,1800,1765,1480,1415,179,190,196,197,194,196,194,172,179,190,196,197,194,196,194,172,1790,1776,,2.399880171,73,110.7259979,110.8610001,108.6179962,108.1389999,108.2850037,106.4589996,106.572998,106.7910004,104.1429977,107.8440018,0.922999978,0,104.387001,108.1790009,111.4059982,111.4059982,111.4059982,111.4059982,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:53:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1536,1494,1560,1800,1800,1765,1480,1417,179,189,196,197,194,196,194,172,179,189,196,197,194,196,194,172,1790,1776,,2.399880171,73,110.439003,111.3799973,110.0599976,108.2310028,108.697998,107.9430008,106.4020004,106.5719986,106.3420029,108.4520035,0.93900001,0,105.8209991,108.7180023,111.8990021,111.8990021,111.8990021,111.8990021,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:54:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1536,1494,1560,1800,1800,1765,1480,1415,178,189,195,197,194,195,194,171,178,189,195,197,194,195,194,171,1790,1776,,2.399880171,74,108.064003,107.9169998,106.5299988,106.3730011,105.7770004,103.9509964,104.2529984,104.413002,102.314003,105.5100021,0.926999986,0,102.1429977,105.8219986,108.9290009,108.9290009,108.9290009,108.9290009,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:55:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1536,1494,1560,1800,1800,1766,1480,1416,177,188,195,197,194,195,193,171,177,188,195,197,194,195,193,171,1790,1776,,2.399880171,73,108.0410004,108.4489975,105.8690033,105.8909988,105.8799973,104.0459976,104.1009979,104.6220016,103.0599976,105.5510025,0.933000028,0,102.8339996,106.0070038,109.0879974,109.0879974,109.0879974,109.0879974,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:56:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1536,1494,1559,1800,1800,1765,1480,1415,177,188,195,197,195,195,193,171,177,188,195,197,195,195,193,171,1790,1776,,2.399880171,73,107.5429993,107.939003,106.2409973,105.5530014,105.7020035,104.060997,103.4720001,104.0950012,101.3889999,105.1110001,0.921999991,0,101.8550034,105.4670029,108.3310013,108.3310013,108.3310013,108.3310013,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:57:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1536,1494,1559,1800,1800,1766,1480,1416,177,188,195,196,195,195,193,171,177,188,195,196,195,195,193,171,1790,1776,,2.399880171,73,107.4430008,107.6549988,106.7789993,104.9869995,104.9199982,103.6110001,103.875,102.810997,101.288002,104.8190002,0.92900002,0,101.5110016,104.8840027,108.112999,108.112999,108.112999,108.112999,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:58:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.20000076,5,5,1536,1494,1559,1800,1800,1766,1480,1415,176,188,195,196,195,195,193,170,176,188,195,196,195,195,193,170,1790,1776,,2.399880171,73,106.9420013,107.3420029,105.3430023,104.5250015,105.4449997,103.1309967,102.8529968,103.3710022,101.9260025,104.5419998,0.938000023,0,101.7099991,104.8939972,107.7870026,107.7870026,107.7870026,107.7870026,53,226,5B32/N9000*104/70*160+70D彈性布
1,2021/7/1 19:59:00,E0392429,HT2107003,1,2,5B32,10月2日,黑,N,CN,095A BLACK,0,HT2107003/40%/AN,Y,28,1,18.10000038,5,5,1536,1494,1559,1800,1800,1765,1480,1416,176,188,195,196,195,195,193,170,176,188,195,196,195,195,193,170,1790,1776,,2.399880171,73,105.6930008,106.4970016,104.4680023,103.5920029,104.5360031,102.4280014,102.1039963,102.3939972,100.6679993,103.5979996,0.931999981,0,100.4580002,103.9430008,106.8560028,106.8560028,106.8560028,106.8560028,53,226,5B32/N9000*104/70*160+70D彈性布
